                                   Experiment        Metric  File     Value                         Model       CNN          RNN                     Phase
1686        Evaluation-ResNet50_Mamba-best-VS  Accuracy-2nd     2  0.190176        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1687        Evaluation-ResNet50_Mamba-best-VS  Accuracy-2nd     3  0.187980        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1688        Evaluation-ResNet50_Mamba-best-VS  Accuracy-2nd     4  0.296203        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1689        Evaluation-ResNet50_Mamba-best-VS  Accuracy-2nd     5  0.179389        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1690        Evaluation-ResNet50_Mamba-best-VS      Accuracy     1  0.831234        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1691        Evaluation-ResNet50_Mamba-best-VS      Accuracy     2  0.809824        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1692        Evaluation-ResNet50_Mamba-best-VS      Accuracy     3  0.812020        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1693        Evaluation-ResNet50_Mamba-best-VS      Accuracy     4  0.703797        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1694        Evaluation-ResNet50_Mamba-best-VS      Accuracy     5  0.820611        ResNet50-Mamba-best-VS  ResNet50        Mamba      Viscoelastic-Suction
1695       Evaluation-ResNet50_Transformer-VS  Accuracy-1st     1  0.892947       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1696       Evaluation-ResNet50_Transformer-VS  Accuracy-1st     2  0.850126       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1697       Evaluation-ResNet50_Transformer-VS  Accuracy-1st     3  0.819693       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1698       Evaluation-ResNet50_Transformer-VS  Accuracy-1st     4  0.741772       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1699       Evaluation-ResNet50_Transformer-VS  Accuracy-1st     5  0.826972       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1700       Evaluation-ResNet50_Transformer-VS  Accuracy-2nd     1  0.107053       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1701       Evaluation-ResNet50_Transformer-VS  Accuracy-2nd     2  0.149874       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1702       Evaluation-ResNet50_Transformer-VS  Accuracy-2nd     3  0.180307       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1703       Evaluation-ResNet50_Transformer-VS  Accuracy-2nd     4  0.258228       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1704       Evaluation-ResNet50_Transformer-VS  Accuracy-2nd     5  0.173028       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1705       Evaluation-ResNet50_Transformer-VS      Accuracy     1  0.892947       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1706       Evaluation-ResNet50_Transformer-VS      Accuracy     2  0.850126       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1707       Evaluation-ResNet50_Transformer-VS      Accuracy     3  0.819693       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1708       Evaluation-ResNet50_Transformer-VS      Accuracy     4  0.741772       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1709       Evaluation-ResNet50_Transformer-VS      Accuracy     5  0.826972       ResNet50-Transformer-VS  ResNet50  Transformer      Viscoelastic-Suction
1710                Evaluation-VGG16_BiGRU-VS  Accuracy-1st     1  0.862720                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1711                Evaluation-VGG16_BiGRU-VS  Accuracy-1st     2  0.845088                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1712                Evaluation-VGG16_BiGRU-VS  Accuracy-1st     3  0.773657                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1713                Evaluation-VGG16_BiGRU-VS  Accuracy-1st     4  0.788608                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1714                Evaluation-VGG16_BiGRU-VS  Accuracy-1st     5  0.851145                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1715                Evaluation-VGG16_BiGRU-VS  Accuracy-2nd     1  0.137280                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1716                Evaluation-VGG16_BiGRU-VS  Accuracy-2nd     2  0.154912                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1717                Evaluation-VGG16_BiGRU-VS  Accuracy-2nd     3  0.226343                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1718                Evaluation-VGG16_BiGRU-VS  Accuracy-2nd     4  0.211392                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1719                Evaluation-VGG16_BiGRU-VS  Accuracy-2nd     5  0.148855                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1720                Evaluation-VGG16_BiGRU-VS      Accuracy     1  0.862720                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1721                Evaluation-VGG16_BiGRU-VS      Accuracy     2  0.845088                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1722                Evaluation-VGG16_BiGRU-VS      Accuracy     3  0.773657                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1723                Evaluation-VGG16_BiGRU-VS      Accuracy     4  0.788608                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1724                Evaluation-VGG16_BiGRU-VS      Accuracy     5  0.851145                VGG16-BiGRU-VS     VGG16        BiGRU      Viscoelastic-Suction
1725               Evaluation-VGG16_BiLSTM-VS  Accuracy-1st     1  0.876574               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1726               Evaluation-VGG16_BiLSTM-VS  Accuracy-1st     2  0.851385               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1727               Evaluation-VGG16_BiLSTM-VS  Accuracy-1st     3  0.806905               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1728               Evaluation-VGG16_BiLSTM-VS  Accuracy-1st     4  0.737975               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1729               Evaluation-VGG16_BiLSTM-VS  Accuracy-1st     5  0.828244               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1730               Evaluation-VGG16_BiLSTM-VS  Accuracy-2nd     1  0.123426               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1731               Evaluation-VGG16_BiLSTM-VS  Accuracy-2nd     2  0.148615               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1732               Evaluation-VGG16_BiLSTM-VS  Accuracy-2nd     3  0.193095               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1733               Evaluation-VGG16_BiLSTM-VS  Accuracy-2nd     4  0.262025               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1734               Evaluation-VGG16_BiLSTM-VS  Accuracy-2nd     5  0.171756               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1735               Evaluation-VGG16_BiLSTM-VS      Accuracy     1  0.876574               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1736               Evaluation-VGG16_BiLSTM-VS      Accuracy     2  0.851385               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1737               Evaluation-VGG16_BiLSTM-VS      Accuracy     3  0.806905               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1738               Evaluation-VGG16_BiLSTM-VS      Accuracy     4  0.737975               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1739               Evaluation-VGG16_BiLSTM-VS      Accuracy     5  0.828244               VGG16-BiLSTM-VS     VGG16       BiLSTM      Viscoelastic-Suction
1740                  Evaluation-VGG16_GRU-VS  Accuracy-1st     1  0.848866                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1741                  Evaluation-VGG16_GRU-VS  Accuracy-1st     2  0.809824                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1742                  Evaluation-VGG16_GRU-VS  Accuracy-1st     3  0.739130                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1743                  Evaluation-VGG16_GRU-VS  Accuracy-1st     4  0.758228                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1744                  Evaluation-VGG16_GRU-VS  Accuracy-1st     5  0.760814                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1745                  Evaluation-VGG16_GRU-VS  Accuracy-2nd     1  0.151134                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1746                  Evaluation-VGG16_GRU-VS  Accuracy-2nd     2  0.190176                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1747                  Evaluation-VGG16_GRU-VS  Accuracy-2nd     3  0.260870                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1748                  Evaluation-VGG16_GRU-VS  Accuracy-2nd     4  0.241772                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1749                  Evaluation-VGG16_GRU-VS  Accuracy-2nd     5  0.239186                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1750                  Evaluation-VGG16_GRU-VS      Accuracy     1  0.848866                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1751                  Evaluation-VGG16_GRU-VS      Accuracy     2  0.809824                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1752                  Evaluation-VGG16_GRU-VS      Accuracy     3  0.739130                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1753                  Evaluation-VGG16_GRU-VS      Accuracy     4  0.758228                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1754                  Evaluation-VGG16_GRU-VS      Accuracy     5  0.760814                  VGG16-GRU-VS     VGG16          GRU      Viscoelastic-Suction
1755                 Evaluation-VGG16_LSTM-VS  Accuracy-1st     1  0.875315                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1756                 Evaluation-VGG16_LSTM-VS  Accuracy-1st     2  0.823678                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1757                 Evaluation-VGG16_LSTM-VS  Accuracy-1st     3  0.754476                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1758                 Evaluation-VGG16_LSTM-VS  Accuracy-1st     4  0.732911                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1759                 Evaluation-VGG16_LSTM-VS  Accuracy-1st     5  0.884224                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1760                 Evaluation-VGG16_LSTM-VS  Accuracy-2nd     1  0.124685                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1761                 Evaluation-VGG16_LSTM-VS  Accuracy-2nd     2  0.176322                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1762                 Evaluation-VGG16_LSTM-VS  Accuracy-2nd     3  0.245524                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1763                 Evaluation-VGG16_LSTM-VS  Accuracy-2nd     4  0.267089                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1764                 Evaluation-VGG16_LSTM-VS  Accuracy-2nd     5  0.115776                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1765                 Evaluation-VGG16_LSTM-VS      Accuracy     1  0.875315                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1766                 Evaluation-VGG16_LSTM-VS      Accuracy     2  0.823678                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1767                 Evaluation-VGG16_LSTM-VS      Accuracy     3  0.754476                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1768                 Evaluation-VGG16_LSTM-VS      Accuracy     4  0.732911                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1769                 Evaluation-VGG16_LSTM-VS      Accuracy     5  0.884224                 VGG16-LSTM-VS     VGG16         LSTM      Viscoelastic-Suction
1770           Evaluation-VGG16_Mamba-best-VS  Accuracy-1st     1  0.808564           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1771           Evaluation-VGG16_Mamba-best-VS  Accuracy-1st     2  0.770781           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1772           Evaluation-VGG16_Mamba-best-VS  Accuracy-1st     3  0.803069           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1773           Evaluation-VGG16_Mamba-best-VS  Accuracy-1st     4  0.760759           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1774           Evaluation-VGG16_Mamba-best-VS  Accuracy-1st     5  0.798982           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1775           Evaluation-VGG16_Mamba-best-VS  Accuracy-2nd     1  0.191436           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1776           Evaluation-VGG16_Mamba-best-VS  Accuracy-2nd     2  0.229219           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1777           Evaluation-VGG16_Mamba-best-VS  Accuracy-2nd     3  0.196931           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1778           Evaluation-VGG16_Mamba-best-VS  Accuracy-2nd     4  0.239241           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1779           Evaluation-VGG16_Mamba-best-VS  Accuracy-2nd     5  0.201018           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1780           Evaluation-VGG16_Mamba-best-VS      Accuracy     1  0.808564           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1781           Evaluation-VGG16_Mamba-best-VS      Accuracy     2  0.770781           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1782           Evaluation-VGG16_Mamba-best-VS      Accuracy     3  0.803069           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1783           Evaluation-VGG16_Mamba-best-VS      Accuracy     4  0.760759           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
1784           Evaluation-VGG16_Mamba-best-VS      Accuracy     5  0.798982           VGG16-Mamba-best-VS     VGG16        Mamba      Viscoelastic-Suction
